id,created_at,full_text,year,Bad
2.6914E+17,Thu Nov 15 18:10:36 +0000 2012,#dnd tip: A great DM comes from skills in improvisation. How will you improve your improv skills?,2012,
2.69548E+17,Fri Nov 16 21:10:19 +0000 2012,#dnd tip: How can you break up your next adventure into three acts? ,2012,
2.70597E+17,Mon Nov 19 18:40:32 +0000 2012,#dnd tip: Take a tip from Ed Greenwood and build cities from the senses of the PCs: ,2012,
2.70973E+17,Tue Nov 20 19:31:04 +0000 2012,#dnd tip: Everybody poops. Consider the daily habits of your monsters when building out their lair.,2012,
2.71361E+17,Wed Nov 21 21:15:45 +0000 2012,#dnd tip: A single monster type in an encounter makes for a much faster battle. Use a single type of monster for a quick skirmish.,2012,
2.71678E+17,Thu Nov 22 18:15:45 +0000 2012,"#dnd tip: Give every magic item you hand out a name. In 4e, use ""inherent bonuses"" to remove the requirement for constant upgrades.",2012,
2.72071E+17,Fri Nov 23 20:16:01 +0000 2012,#dnd tip: Old 1st edition modules convert very easily over to #dndnext. Give them a try! ,2012,
2.73135E+17,Mon Nov 26 18:45:27 +0000 2012,"#dnd tip: Use well-known stories as a template for adventure, but add a twist! ",2012,
2.73503E+17,Tue Nov 27 19:05:23 +0000 2012,"#dnd tip: Chris Perkins takes a look at trustworthyness in NPCs and True Romance, a great movie for NPC templates: ",2012,
2.73893E+17,Wed Nov 28 20:55:27 +0000 2012,#dnd tip: Force yourself to improvise by leaving big open choices for your players' at your next session.,2012,
2.74225E+17,Thu Nov 29 18:55:19 +0000 2012,"#dnd tip: Don't correct your players as they noodle a story through out loud. Instead, try to change your story to fit their ideas.",2012,
2.74605E+17,Fri Nov 30 20:05:23 +0000 2012,#dnd tip: Have a player who just jumped into your game? Ask the group to figure out how his or her PC arrived.,2012,
2.75671E+17,Mon Dec 03 18:40:30 +0000 2012,#dnd tip: Random encounters don't have to be boring. How do those random encounters lead to more interesting story threads?,2012,
2.76048E+17,Tue Dec 04 19:40:41 +0000 2012,#dnd tip: How is ending a #dnd campaign similar to leaving a patient? @theiddm tells us! ,2012,
2.76427E+17,Wed Dec 05 20:45:44 +0000 2012,#dnd tip: Jot down hooks your players come up with during the game so you can wire them back into the story as it unfolds.,2012,
2.76761E+17,Thu Dec 06 18:50:36 +0000 2012,#dnd tip: You don't need a thousand monsters. A couple of hundred well-designed ones can be re-skinned forever.,2012,
2.77141E+17,Fri Dec 07 20:02:39 +0000 2012,"#dnd tip: Need a 4e monster? AC: 15+lvl, Def: 13+lvl, Attack: lvl+5 vs AC, damage: level+8 - there you go.",2012,
2.78201E+17,Mon Dec 10 18:15:55 +0000 2012,#dnd tip: Sort your minis or monster tokens by the method that lets you retrieve the right one the fastest.,2012,
2.7858E+17,Tue Dec 11 19:21:04 +0000 2012,#dnd tip: Using a battle map? Come up with some interesting way to use the terrain.,2012,
2.78943E+17,Wed Dec 12 19:21:04 +0000 2012,"#dnd tip: For a bit of random fun, have magic item vendors with only a random selection of five pieces of loot: ",2012,
2.7929E+17,Thu Dec 13 18:21:07 +0000 2012,#dnd tip: Running a low magic 4e campaign? Use Inherent Bonuses and give out only selected rare items of great importance.,2012,
2.79682E+17,Fri Dec 14 20:20:47 +0000 2012,#dnd tip: Don't force your players back into the rails if they go off track in your published adventure. Go with it!,2012,
2.80739E+17,Mon Dec 17 18:17:48 +0000 2012,"#dnd tip: If you're looking for fantastic film-noir characters, check out Way of the Gun: ",2012,
2.81124E+17,Tue Dec 18 19:51:13 +0000 2012,"#dnd tip: Running Epic Tier? If your group didn't blow up Vecna with a nuclear bomb, you're not playing right: ",2012,
2.81478E+17,Wed Dec 19 19:16:11 +0000 2012,#dnd tip: Monsters seeming stale? Give one or more of them a bit of plot and personality to make things interesting.,2012,
2.82219E+17,Fri Dec 21 20:20:58 +0000 2012,#dnd tip: Not hitting any random encounters in Isle of Dread? Show the PCs the tracks of the monsters that came by recently instead.,2012,
2.83652E+17,Tue Dec 25 19:15:35 +0000 2012,#dnd tip: What's the winter holiday in your game world?,2012,
2.84016E+17,Wed Dec 26 19:20:27 +0000 2012,#dnd tip: Experiment using Theater of the Mind for smaller fights against single monsters without crazy terrain features.,2012,
2.84741E+17,Fri Dec 28 19:20:23 +0000 2012,#dnd tip: Don't fall too much in love with roleplaying an NPC. Sometimes your players just want things to move along.,2012,
2.85816E+17,Mon Dec 31 18:31:43 +0000 2012,#dnd tip: Remember the roots of our games as a group of people telling a story. ,2012,
2.86195E+17,Tue Jan 01 19:40:18 +0000 2013,#dnd tip: Use these excellent rich NPCs from the deep brain of Ed Greenwood in your lazy DM toolkit: ,2013,
2.88349E+17,Mon Jan 07 18:20:49 +0000 2013,#dnd tip: Want to see the adventure worksheet of a master? Check out Chris Perkins's adventure sheet: ,2013,
2.8909E+17,Wed Jan 09 19:25:14 +0000 2013,"#dnd tip: Like Pope in Sons of Anarchy, what time bomb has your villain set up to go off when he or she dies?",2013,
2.8983E+17,Fri Jan 11 20:25:32 +0000 2013,"#dnd tip: For one-shot campaigns, focus character backgrounds around the general seed or primary location of the story.",2013,
2.9089E+17,Mon Jan 14 18:35:40 +0000 2013,#dnd tip: Use flashbacks as a way to drive interest in a game's world without forcing a direction.,2013,
2.91267E+17,Tue Jan 15 19:35:27 +0000 2013,#dnd tip: The first scene in Prometheus is actually a pretty interesting story seed for a lot of campaigns. ,2013,
2.9163E+17,Wed Jan 16 19:35:23 +0000 2013,#dnd tip: Let your players name their magic weapons when they acquire them. Take note of it and mention it later.,2013,
2.91977E+17,Thu Jan 17 18:35:28 +0000 2013,"#dnd tip: Don't go too hard on the ""damned if you do, damned if you don't"" choices. Sometimes people don't want the extra stress.",2013,
2.92371E+17,Fri Jan 18 20:40:29 +0000 2013,#dnd tip: Let stories evolve and digest in your mind for a while before you sprint to the word processor and solidify them.,2013,
2.93427E+17,Mon Jan 21 18:35:20 +0000 2013,#dnd tip: Leave yourself unanswered questions in your thoughts about your campaign ideas.,2013,
2.95965E+17,Mon Jan 28 18:40:39 +0000 2013,#dnd tip: Don't be afraid to pull back the curtain and let players see what's going on in the background with flash fiction or a montage.,2013,
2.96344E+17,Tue Jan 29 19:47:20 +0000 2013,#dnd tip: Try putting the DM screen away and removing the physical barrier between you and the rest of the group. Be one of them!,2013,
2.967E+17,Wed Jan 30 19:20:50 +0000 2013,#dnd tip: Give your group options on directions to take the game. Let them vote on the game's future.,2013,
2.97047E+17,Thu Jan 31 18:20:29 +0000 2013,"#dnd tip: Don't forget to use the three Fs when describing an area: Functional, Familiar, and Fantastic.",2013,
2.97425E+17,Fri Feb 01 19:25:36 +0000 2013,"#dnd tip: When running ""Isle of Dread"", use the random encounter chart to describe tracks found by the PCs or mix two groups together.",2013,
2.98874E+17,Tue Feb 05 19:20:48 +0000 2013,"#dnd tip: Let players discuss their options, then summarize them, and have them choose. Move things forward without forcing directions.",2013,
2.99237E+17,Wed Feb 06 19:25:32 +0000 2013,#dnd tip: Sometimes its fun to return to old-school graph paper mapping. Ask your group if any of them are interested and map away!,2013,
2.99585E+17,Thu Feb 07 18:25:28 +0000 2013,#dnd tip: Use Story Cubes to add quick backgrounds to enemies or random NPCs: ,2013,
2.99962E+17,Fri Feb 08 19:25:26 +0000 2013,#dnd tip: Organize your minis so you can easily pull out the ones you need during your game. Saves you the effort of sorting beforehand.,2013,
3.01411E+17,Tue Feb 12 19:20:58 +0000 2013,#dnd tip: Use published adventures as inspiration and a loose guide instead of running it  room-by-room.,2013,
3.01773E+17,Wed Feb 13 19:20:44 +0000 2013,#dnd tip: It's very easy to convert 1e adventures over to #dndnext. Slave Pits of Undercity is one such example. ,2013,
3.02119E+17,Thu Feb 14 18:16:17 +0000 2013,"#dnd tip: As you begin your mini-campaign, sit with your players and understand their expectations: ",2013,
3.02496E+17,Fri Feb 15 19:15:58 +0000 2013,#dnd tip: Here's a great article on DM pitfalls recommended by Chris Perkins: ,2013,
3.0357E+17,Mon Feb 18 18:20:48 +0000 2013,#dnd tip: Develop your story from the ideas your players generate during the game. ,2013,
3.03932E+17,Tue Feb 19 18:21:01 +0000 2013,#dnd tip: What one word describes you as a DM? ,2013,
3.04311E+17,Wed Feb 20 19:25:47 +0000 2013,#dnd tip: Heed the wise words of @theshedm when considering betrayal in your game: ,2013,
3.04658E+17,Thu Feb 21 18:25:43 +0000 2013,#dnd tip: Follow the wise even-toned words of @theangrydm and keep your background stories brief and focused: ,2013,
3.05032E+17,Fri Feb 22 19:10:59 +0000 2013,#dnd tip: Random encounters don't have to be throw-aways. Let them evolve into the story or become the seed for a new one.,2013,
3.06068E+17,Mon Feb 25 15:46:43 +0000 2013,#dnd tip: What will the legacy of your PCs and your campaign be? ,2013,
3.06469E+17,Tue Feb 26 18:21:31 +0000 2013,#dnd tip: Gather all the minis for a single adventure location and let the PCs face dynamic pacs of bad guys as they go.,2013,
3.06828E+17,Wed Feb 27 18:06:01 +0000 2013,#dnd tip: Pick up a copy of Dungeon World. The advice in the book is outstanding for any version of D&amp;D: ,2013,
3.07175E+17,Thu Feb 28 17:05:57 +0000 2013,#dnd tip: Don't worry about mixing up a battle with waves of enemies. You never know who will stumble through the door.,2013,
3.07567E+17,Fri Mar 01 19:05:46 +0000 2013,#dnd tip: Use Story Cubes to give a quick origin flashback on that orc the PCs just killed: ,2013,
3.0902E+17,Tue Mar 05 19:16:09 +0000 2013,#dnd tip: Don't be afraid to mash up game worlds with different systems. There's no reason Dark Sun can't work with Gamma World PCs.,2013,
3.09367E+17,Wed Mar 06 18:16:09 +0000 2013,#dnd tip: Have another player track monster damage. You have enough to worry about.,2013,
3.09744E+17,Thu Mar 07 19:15:55 +0000 2013,"#dnd tip: Before you start going crazy with your game world, sit with your players and get an idea for what they want out of it.",2013,
3.10076E+17,Fri Mar 08 17:15:51 +0000 2013,#dnd tip: Seek every opportunity to learn from the experiences of other DMs. Listen and understand before you judge them.,2013,
3.11172E+17,Mon Mar 11 17:50:48 +0000 2013,#dnd tip: What are the eccentricities of your nobles like? ,2013,
3.12252E+17,Thu Mar 14 17:21:25 +0000 2013,#dnd tip: Read some of the original fiction Gygax read to learn a bit more on the origin of our hobby: ,2013,
3.12616E+17,Fri Mar 15 17:26:00 +0000 2013,#dnd tip: Hidden Cults = Known Cults + 1 ,2013,
3.13703E+17,Mon Mar 18 17:26:18 +0000 2013,#dnd tip: Take a look at this good practical article on running a Lazy #dnd campaign by @SnarkKnight1: ,2013,
3.14082E+17,Tue Mar 19 18:32:12 +0000 2013,#dnd tip: Have your players guess what trope you have prepared that begins their adventure. Then pick the best choice! Zing!,2013,
3.14433E+17,Wed Mar 20 17:46:07 +0000 2013,#dnd tip: How does love play a part (or not) in your games? Comedy? A mirror of real-life romance? ,2013,
3.14795E+17,Thu Mar 21 17:45:51 +0000 2013,"#dnd tip: Dungeon World, Fiasco, 13th Age, Fate; all of these systems have interesting ways to bring PCs together. Steal the ones you like.",2013,
3.15173E+17,Fri Mar 22 18:46:17 +0000 2013,#dnd tip: Don't be afraid to give villains interesting effects PCs might not have seen before. No reason they can't research unique magic.,2013,
3.16241E+17,Mon Mar 25 17:32:31 +0000 2013,#dnd tip: Always stick some sort of PC-available terrain effect to a big battle area. Give them something unique to do.,2013,
3.16619E+17,Tue Mar 26 18:32:20 +0000 2013,#dnd tip: Jot down a few principles by which an NPC acts in situations. Let them react to PCs as they would in real life.,2013,
3.16967E+17,Wed Mar 27 17:36:01 +0000 2013,#dnd tip: Keep your Pathfinder Face Cards handy during your game. You never know if a minor NPC will become major.,2013,
3.17329E+17,Thu Mar 28 17:36:13 +0000 2013,#dnd tip: Follow the wise words of Dungeon World: Be a fan of the PCs.,2013,
3.17692E+17,Fri Mar 29 17:36:00 +0000 2013,#dnd tip: Organize your minis in a way that makes it easy to reference during a game. Save time by storing them the way you use them.,2013,
3.18763E+17,Mon Apr 01 16:31:37 +0000 2013,#dnd tip: Quit all this boring RPG shit and get back to some core table top gaming experiences: ,2013,
3.19122E+17,Tue Apr 02 16:21:03 +0000 2013,#dnd tip: Don't be afraid to steal fluffy campaign books from any setting to use in your #dnd game.,2013,
3.19501E+17,Wed Apr 03 17:25:52 +0000 2013,#dnd tip: Use published adventures as inspiration for the stories you and your group share at the table.,2013,
3.19863E+17,Thu Apr 04 17:25:54 +0000 2013,"#dnd tip: If a member of your group goes off on a wacky direction, don't shut it down, try going with it!",2013,
3.20226E+17,Fri Apr 05 17:25:54 +0000 2013,#dnd tip: Who are the three big forces moving things in your campaign? How are these forces rubbing up against the PCs?,2013,
3.21316E+17,Mon Apr 08 17:36:28 +0000 2013,#dnd tip: Need some templates for royalty? Use the aristocrats in Downton Abbey! ,2013,
3.21678E+17,Tue Apr 09 17:36:02 +0000 2013,#dnd tip: The Closer Precursor by NiN makes for some awesome creepy dungeon music: ,2013,
3.22055E+17,Wed Apr 10 18:36:23 +0000 2013,#dnd tip: Don't build out your campaign arcs until you've seen what sorts of characters your group brings to the table.,2013,
3.22405E+17,Thu Apr 11 17:46:25 +0000 2013,#dnd tip: Is this prep activity you're spending so much time on really bringing more enjoyment to your group?,2013,
3.22753E+17,Fri Apr 12 16:46:25 +0000 2013,#dnd tip: Make frequent use of large geographic poster maps to keep your group's imagination on the world their PCs inhabit.,2013,
3.2383E+17,Mon Apr 15 16:06:27 +0000 2013,"#dnd tip: As you hang on loose to your story, remind your players to do the same. Let them build their story during the game.",2013,
3.24207E+17,Tue Apr 16 17:06:28 +0000 2013,"#dnd tip: After each session, think of was to refactor stories towards the actions of the PCs.",2013,
3.24585E+17,Wed Apr 17 18:06:19 +0000 2013,#dnd tip: Find out what drives each character and work that into your next game's outline.,2013,
3.24918E+17,Thu Apr 18 16:11:38 +0000 2013,#dnd tip: Pour yourself into the setting material for your game instead of writing up your own story. How will the world react to the PCs?,2013,
3.25311E+17,Fri Apr 19 18:11:49 +0000 2013,"#dnd tip: The most useful published setting material usually sits between game worlds and adventures. Gloomwrought, Neverwinter, Magnimar.",2013,
3.26322E+17,Mon Apr 22 13:11:24 +0000 2013,"#dnd tip: Of all your purchases, world and geographic sourcebooks will probably last the longest and remain system independent.",2013,
3.26745E+17,Tue Apr 23 17:11:31 +0000 2013,#dnd tip: Use 3x5 cards to write out the quests and leads your players discover as the story unfolds.,2013,
3.27094E+17,Wed Apr 24 16:16:34 +0000 2013,#dnd tip: Managing the various drives and personalities of the members of your group can be the hardest part of being a good DM.,2013,
3.27471E+17,Thu Apr 25 17:16:18 +0000 2013,"#dnd tip: If your group runs into an encounter well above their capabilities, ensure you give them enough clues to know when to run.",2013,
3.27849E+17,Fri Apr 26 18:16:19 +0000 2013,#dnd tip: Use published adventures and sourcebooks as seeds and material for the stories you and your group come up with during the game.,2013,
3.28259E+17,Sat Apr 27 21:25:07 +0000 2013,"#dnd tip: ""Describe your killing blow"" is an easy way to draw your slayer player types into the story.",2013,
3.2889E+17,Mon Apr 29 15:15:37 +0000 2013,"#dnd tip: Let players discover their own quests, then write the goal clearly on a 3x5 card and give it to them.",2013,
3.29283E+17,Tue Apr 30 17:16:20 +0000 2013,#dnd tip: Don't try to save major villains if they die early. Maybe they become minor ones and some other beast becomes the boss.,2013,
3.2963E+17,Wed May 01 16:16:14 +0000 2013,#dnd tip: Always have an idea what roaming band of bad guys might spring on the party if the players start getting bored.,2013,
3.29994E+17,Thu May 02 16:21:58 +0000 2013,#dnd tip: Don't be afraid to mark up your sourcebooks. Your not a museum curator. Give them some character and add to them!,2013,
3.30387E+17,Fri May 03 18:21:32 +0000 2013,#dnd tip: Always look for ways to tie the PCs together.  Get them working as a group. Nothing focuses like a murder!,2013,
3.31426E+17,Mon May 06 15:11:33 +0000 2013,#dnd tip: Use journals and letters as both hand-outs and story seed organizational aids.,2013,
3.31819E+17,Tue May 07 17:11:25 +0000 2013,#dnd tip: Follow the wise path of @aquelajames and build a campaign around a pack of adventures: ,2013,
3.32181E+17,Wed May 08 17:11:05 +0000 2013,#dnd tip: Set up story hook land mines throughout your lazy mini-campaign to propel the PCs forward: ,2013,
3.32543E+17,Thu May 09 17:11:25 +0000 2013,#dnd tip: Build story hooks from character backgrounds during PC creation.,2013,
3.33985E+17,Mon May 13 16:41:16 +0000 2013,#dnd tip: Dealing with and managing the different personalities at the table is probably the hardest job a DM has.,2013,
3.34364E+17,Tue May 14 17:46:19 +0000 2013,#dnd tip: Keep rules arguments down to ninety seconds then make a judgement and move on. Let people look it up between games.,2013,
3.34742E+17,Wed May 15 18:46:51 +0000 2013,"#dnd tip: When in doubt of a rule, have them roll a skill or ability check and move on.",2013,
3.3509E+17,Thu May 16 17:51:11 +0000 2013,"#dnd tip: If you happen to be playing Pathfinder, here's an excellent treasure generator for the Lazy DM: ",2013,
3.3542E+17,Fri May 17 15:41:17 +0000 2013,#dnd tip: Do something really nice for your DM on his or her birthday! Especially if he just turned 40 =(,2013,
3.36537E+17,Mon May 20 17:41:22 +0000 2013,#dnd tip: Group having trouble understanding the game's current structure? Have core NPCs outline the potential paths the PCs might take.,2013,
3.36881E+17,Tue May 21 16:26:00 +0000 2013,#dnd tip: Use physical things like notes or objects to clarify the tying up of loose ends in a mystery campaign.,2013,
3.37238E+17,Wed May 22 16:06:16 +0000 2013,"#dnd tip: Forgot a NPC's name? Change it and when your players correct you, tell them their PC heard it wrong.",2013,
3.37585E+17,Thu May 23 15:06:00 +0000 2013,#dnd tip: Make your life easy and give everyone the same amount of total experience points.,2013,
3.37993E+17,Fri May 24 18:06:05 +0000 2013,#dnd tip: Give players chances and opportunities to rebuild their characters if they aren't having fun.,2013,
3.39069E+17,Mon May 27 17:21:58 +0000 2013,"#dnd tip: This is my number one single-word tip to run a great D&amp;D game: ""relax"".",2013,
3.39428E+17,Tue May 28 17:07:28 +0000 2013,"#dnd tip: Stealing from @dungeonworld, play to find out what happens instead of building out a pre-fab story.",2013,
3.3979E+17,Wed May 29 17:06:34 +0000 2013,"#dnd tip: The ""DM's Friend"", a +2 bonus, works across just about any d20 game. Don't be afraid to use it to reinforce awesome ideas.",2013,
3.40167E+17,Thu May 30 18:06:12 +0000 2013,"#dnd tip: If a battle starts to feel stale, don't be afraid to set the room on fire.",2013,
3.40499E+17,Fri May 31 16:06:13 +0000 2013,"#dnd tip: Don't be afraid to use random encounters, the chaos might add quite a bit to the story.",2013,
3.41588E+17,Mon Jun 03 16:11:03 +0000 2013,#dnd tip: Understand both the intention and approach when adjudicating actions. Thanks @theangrydm! ,2013,
3.41952E+17,Tue Jun 04 16:16:45 +0000 2013,#dnd tip: Dig deep into Ed Greenwood's treatise on the shit hauling trade and add the stinky details to your own game ,2013,
3.42659E+17,Thu Jun 06 15:06:14 +0000 2013,"#dnd tip: As you think up cool ideas for dungeon chambers, jot them down and save them for later!",2013,
3.43038E+17,Fri Jun 07 16:11:30 +0000 2013,#dnd tip: The best minis to invest in are the ones you can use most often at the table.,2013,
3.44146E+17,Mon Jun 10 17:36:19 +0000 2013,#dnd tip: Have a good idea for an encounter? Keep it handy and drop it into the right point in your improvised game.,2013,
3.44493E+17,Tue Jun 11 16:35:57 +0000 2013,"#dnd tip: When writing flash fiction or handouts, make sure to make the essential information clear.",2013,
3.44841E+17,Wed Jun 12 15:36:06 +0000 2013,#dnd tip: Prioritize your miniature painting around the minis you plan to use at the table the most.,2013,
3.45219E+17,Thu Jun 13 16:41:40 +0000 2013,#dnd tip: The red priestess from Game of Thrones makes for a perfect evil wizard or cleric villain.,2013,
3.45582E+17,Fri Jun 14 16:41:24 +0000 2013,#dnd tip: Nothing says you can't limit your game worlds to give it a clear flavor. ,2013,
3.46679E+17,Mon Jun 17 17:21:29 +0000 2013,#dnd tip: The random tables in the Pathfinder GameMastery Guide make the whole cost of the book worth while: ,2013,
3.47011E+17,Tue Jun 18 15:21:21 +0000 2013,#dnd tip: The most important miniatures are those of the PCs. Sometimes it's the best way for a player to connect to a character.,2013,
3.47389E+17,Wed Jun 19 16:21:44 +0000 2013,#dnd tip: Don't let the rules get in the way of a good time. Make a ruling and move on.,2013,
3.47766E+17,Thu Jun 20 17:21:22 +0000 2013,"#dnd tip: Take a lesson from @dungeon_world; if a PC does something, they do it, unless there is a distinct danger associated to failure.",2013,
3.48113E+17,Fri Jun 21 16:21:37 +0000 2013,"#dnd tip: Instead of pre-building encounters, keep a set of potential monsters for a larger area. Choose from the set at the table.",2013,
3.49199E+17,Mon Jun 24 16:16:32 +0000 2013,#dnd tip: Always use character names to address your players. It keeps the sense of immersion going.,2013,
3.49938E+17,Wed Jun 26 17:11:36 +0000 2013,"#dnd tip: In dungeons, give players useful information to help with choices. ""Great heat on the left, smell of death on the right""",2013,
3.50285E+17,Thu Jun 27 16:11:35 +0000 2013,#dnd tip: Get a feeling for your players' desire for fluffy stories and crunchy simulations. Adjust accordingly.,2013,
3.50634E+17,Fri Jun 28 15:17:28 +0000 2013,"#dnd tip: Build your own campaign cheat sheet with the tables, names, and other things to help you run your specific game.",2013,
3.5156E+17,Mon Jul 01 04:35:39 +0000 2013,#dnd tip: Keep a few easy skill and encounter ideas in your head to use in the most appropriate situation in your game.,2013,
3.52105E+17,Tue Jul 02 16:41:52 +0000 2013,#dnd tip: End your game with an open decision tree to force you to improvise at your next game.,2013,
3.52482E+17,Wed Jul 03 17:41:59 +0000 2013,"#dnd tip: Use notes and letters you hand out as an organizational aid for your game. Tie your characters, NPCs, and villains together.",2013,
3.5283E+17,Thu Jul 04 16:42:32 +0000 2013,"#dnd tip: Don't punish your group for coming up with fun ""cheating"" spell combinations. Give them the avenue to use them.",2013,
3.53177E+17,Fri Jul 05 15:41:41 +0000 2013,#dnd tip: Your most dangerous villain may never actually show up in an encounter. They're too smart to scrap it out.,2013,
3.54311E+17,Mon Jul 08 18:47:11 +0000 2013,"#dnd tip: You don't need to plan everything, but prepare your game's opening scene and opening lines. Let it grow from there.",2013,
3.5465E+17,Tue Jul 09 17:16:38 +0000 2013,#dnd tip: Harvest locations and flavor-text from your favorite published adventures. Use them how they best fit your group's story.,2013,
3.54998E+17,Wed Jul 10 16:16:56 +0000 2013,#dnd tip: Capitalize on the flexibility of your dry-erase maps by sketching diagrams and larger maps in addition to encounter maps.,2013,
3.55345E+17,Thu Jul 11 15:16:29 +0000 2013,#dnd tip: Save your creative energy and use published flavor-text as much as it suits you.,2013,
3.55753E+17,Fri Jul 12 18:16:54 +0000 2013,#dnd tip: Foxgrove Manor in the Rise of the Runelords adventure book makes for an excellent haunted house adventure. ,2013,
3.56826E+17,Mon Jul 15 17:21:26 +0000 2013,"#dnd tip: Let players spend time exploring a city, restocking supplies, and gathering info. Throw in an encounter if it gets too quiet.",2013,
3.57173E+17,Tue Jul 16 16:21:18 +0000 2013,#dnd tip: Be mindful of your game's ending time. It's better to end with your players hungry than it is to leave with them tired and bored.,2013,
3.5752E+17,Wed Jul 17 15:21:29 +0000 2013,#dnd tip: Did one of your players miss the previous game? Ask them how they got back to the PCs. Let players drive their return.,2013,
3.57899E+17,Thu Jul 18 16:26:00 +0000 2013,#dnd tip: A series of small two sentence handouts leads the story better than pages of background material. Expose the story gradually.,2013,
3.58277E+17,Fri Jul 19 17:25:58 +0000 2013,"#dnd tip: If skills are cumbersome in your game, add a set of generic attribute DC checks. 10, 15, 20 works well for easy to hard.",2013,
3.59381E+17,Mon Jul 22 18:32:48 +0000 2013,#dnd tip: Clarify what makes your campaign unique among campaigns. Make it simple for your players to understand these ideas.,2013,
3.59731E+17,Tue Jul 23 17:44:36 +0000 2013,#dnd tip: You don't need much more than a good book of monsters to run a #dnd game with just about any campaign world.,2013,
3.60075E+17,Wed Jul 24 16:32:47 +0000 2013,#dnd tip: Focus on one particular small area in your campaign. Don't go too big in the beginning.,2013,
3.60423E+17,Thu Jul 25 15:33:51 +0000 2013,#dnd tip: Missing a week? Write up some flash fiction and send it around to keep your players thinking about the game.,2013,
3.60815E+17,Fri Jul 26 17:32:40 +0000 2013,"#dnd tip: Watch, read, and listen. Steal ideas from everywhere to incorporate into your game.",2013,
3.61898E+17,Mon Jul 29 17:17:38 +0000 2013,"#dnd tip: Spend time immersing yourself in medieval art, armor, and architecture to build a fertile bed for #dnd improv.",2013,
3.62247E+17,Tue Jul 30 16:22:17 +0000 2013,"#dnd tip: Keep a list of interesting characters from your favorite books, movies, and shows to keep in mind during your game.",2013,
3.62597E+17,Wed Jul 31 15:33:04 +0000 2013,"#dnd tip: Even if you don't get to play them all, digging through other RPG rule books can give you some great ideas for your own game.",2013,
3.6299E+17,Thu Aug 01 17:35:37 +0000 2013,#dnd tip: Use your favorite action scenes as models for your own encounters.,2013,
3.63369E+17,Fri Aug 02 18:41:48 +0000 2013,#dnd tip: Keep descriptions as brief and focused as you can. Impact = message / words.,2013,
3.64439E+17,Mon Aug 05 17:32:19 +0000 2013,"#dnd tip: Before you drop a monster on the table, take the time to review it's stat block to look for any oddities you might miss.",2013,
3.64786E+17,Tue Aug 06 16:32:47 +0000 2013,#dnd tip: Even PC death can lead to interesting story paths. Revenge is a great motivation.,2013,
3.65179E+17,Wed Aug 07 18:33:17 +0000 2013,#dnd tip: Be careful giving monsters too many surprise rounds. Ensure the PCs get the drop on the monsters once in a while.,2013,
3.65526E+17,Thu Aug 08 17:33:40 +0000 2013,#dnd tip: Try to find a stat-block you can reskin instead of spending your time building a monster from scratch.,2013,
3.65859E+17,Fri Aug 09 15:35:57 +0000 2013,#dnd tip: The substitution cypher are a great puzzle mechanic that's really easy to set up. ,2013,
3.66939E+17,Mon Aug 12 15:06:02 +0000 2013,"#dnd tip: As long as the threat of a major villain is clear, it doesn't matter if the PCs wipe it out in the first round.",2013,
3.67317E+17,Tue Aug 13 16:11:24 +0000 2013,#dnd tip: Simple substitution cyphers can make for interesting ancient wall scrawlings.,2013,
3.67695E+17,Wed Aug 14 17:11:11 +0000 2013,#dnd tip: Build some musical playlists that fit the general themes of your campaign. Play when appropriate.,2013,
3.68072E+17,Thu Aug 15 18:11:18 +0000 2013,#dnd tip: Turn the Pathfinder ghost monster into a solo by spreading its attack dice across multiple targets.,2013,
3.68405E+17,Fri Aug 16 16:12:07 +0000 2013,#dnd tip: Battle getting stale? Make sure to throw in some visual imagery or story hooks to remind players you're in a story.,2013,
3.69507E+17,Mon Aug 19 17:11:32 +0000 2013,#dnd tip: Have your players summarize the last session so you know what they remembered and what is important to them.,2013,
3.69838E+17,Tue Aug 20 15:08:05 +0000 2013,#dnd tip: Ask players about the details and background of their new fancy magic weapons. Put storytelling in their hands!,2013,
3.70233E+17,Wed Aug 21 17:18:37 +0000 2013,#dnd tip: Don't try to steer players away from their character concepts. Try to change your campaign to fit their ideas.,2013,
3.7058E+17,Thu Aug 22 16:17:03 +0000 2013,#dnd tip: Lay out city or region maps before your game to remind everyone how far they've come and how far they have to go.,2013,
3.70971E+17,Fri Aug 23 18:11:11 +0000 2013,"#dnd tip: Like Fate Core, award action points when characters put themselves at a disadvantage.",2013,
3.72412E+17,Tue Aug 27 17:35:57 +0000 2013,"#dnd tip: Focus on a number of creatures instead of a big powerful one to avoid getting ""save or sucked"".",2013,
3.73108E+17,Thu Aug 29 15:40:58 +0000 2013,#dnd tip: Leave journal notes on your dead bosses to teach the players a little big about the guy they just killed.,2013,
3.74569E+17,Mon Sep 02 16:25:39 +0000 2013,#dnd tip: Is a scene starting to drag out? Kill an NPC! Blow something up! Open a gateway to hell! Fireball the village! Red dragon attacks!,2013,
3.74918E+17,Tue Sep 03 15:32:34 +0000 2013,#dnd tip: Think of your larger encounter areas like big zones that resemble the levels in Dishonored with lots of different paths.,2013,
3.75305E+17,Wed Sep 04 17:11:23 +0000 2013,#dnd tip: Pair your traps together to keep your PCs on their toes.,2013,
3.75673E+17,Thu Sep 05 17:32:21 +0000 2013,#dnd tip: Always know the most important elements an NPC has to relay to a PC during an interaction. Jot them down in bullets.,2013,
